gene	avg_clus3	TCGA-05-4389-01	TCGA-35-3615-01	TCGA-44-2655-01	TCGA-44-6778-01	TCGA-44-A4SS-01	TCGA-49-4488-01	TCGA-49-AAR0-01	TCGA-49-AARE-01	TCGA-4B-A93V-01	TCGA-55-6987-01	TCGA-55-7913-01	TCGA-55-8085-01	TCGA-55-A492-01	TCGA-55-A4DF-01	TCGA-73-7498-01	TCGA-78-7159-01	TCGA-97-8179-01	TCGA-97-A4M3-01	TCGA-NJ-A4YQ-01	TCGA-NJ-A55R-01	TCGA-38-4631-01	TCGA-44-3917-01	TCGA-44-4112-01	TCGA-44-7660-01	TCGA-44-7669-01	TCGA-44-7671-01	TCGA-49-6742-01	TCGA-49-AAR2-01	TCGA-50-5939-01	TCGA-53-A4EZ-01	TCGA-55-6972-01	TCGA-55-8510-01	TCGA-55-A48Y-01	TCGA-62-A46O-01	TCGA-62-A46P-01	TCGA-62-A470-01	TCGA-64-5781-01	TCGA-69-8253-01	TCGA-75-6206-01	TCGA-75-6211-01	TCGA-78-7153-01	TCGA-80-5611-01	TCGA-05-4384-01	TCGA-05-4418-01	TCGA-35-5375-01	TCGA-44-6779-01	TCGA-44-8119-01	TCGA-44-A47F-01	TCGA-49-4506-01	TCGA-49-4507-01	TCGA-49-6743-01	TCGA-49-AAR9-01	TCGA-50-5051-01	TCGA-50-5072-01	TCGA-50-5936-01	TCGA-55-6970-01	TCGA-73-4659-01	TCGA-73-A9RS-01	TCGA-78-7154-01	TCGA-78-7166-01	TCGA-86-8672-01	TCGA-86-8674-01	TCGA-J2-8194-01	TCGA-MP-A4TE-01	TCGA-05-4395-01	TCGA-53-7624-01	TCGA-55-8620-01	TCGA-78-7156-01	TCGA-78-7158-01	TCGA-78-7167-01
TRAF4	0.002375877504421995	0.0026691807643981005	0.0022348041900989613	0.0013373093305120267	0.0021131641831776443	0.001339160430785908	0.0018651129754856726	0.001771162481769079	0.005795580622026313	0.002232963400426509	0.001670522713082234	0.0026704067909280858	0.0017724439407842112	0.0026809628465188657	0.0035604795902003327	0.002230537833404721	0.00211465841698682	0.003116519563571115	0.0018685375470070575	0.003997115927119155	0.0025093175515075346	0.004320526057459711	0.0017884691315124626	0.0017794284433394968	0.003116911263451252	0.003974147658755305	0.003220400345004644	0.0014374551124137294	0.0023231703477469352	0.002681464800114448	0.002774010586488713	0.0013387281540738814	0.0017828136597262093	0.0013362404517939894	0.003998543162415347	0.0022318026158161816	0.0013390885056367894	0.004317834057393688	0.001336040716856117	0.001334874140365962	0.0013388501288570116	0.0013391720676415664	0.001342513287628341	0.0022304983922634487	0.0026593272930323982	0.002232536695071902	0.001773054535190445	0.0022192191749509428	0.0013402806764867615	0.001785920427116054	0.0013397259959819828	0.003139452178064527	0.003572636410311039	0.0017730445481563624	0.0022354836001902464	0.0013441507982992948	0.0013402806764867615	0.0017272563773851257	0.00410674636335147	0.0022244436982414573	0.003558073210126049	0.002960857914804348	0.001787372229900257	0.0013402806764867615	0.0013402806764867615	0.0027626656356838923	0.0048874190559994365	0.00374481528826688	0.002684264167490689	0.002854346575220257	0.0013445662442119837
AHR	0.002375857388531795	0.0026786721574840354	0.002227072701084876	0.0013354356393281831	0.002127037055164001	0.0013354316430121528	0.0018679637663559024	0.0017769288364558895	0.005779614072726884	0.0022261792418479523	0.0016834926186048114	0.0026712061362810513	0.0017725151616126969	0.002671217105040677	0.0035628603283167576	0.002225661663703	0.0021273256413109638	0.003114302493977398	0.0018676213253036398	0.004008021089854886	0.0025252275512104914	0.0043159910928957795	0.0017822899778922672	0.0017792578963840863	0.003115340642264918	0.00400007985526811	0.0032160091972199475	0.0014343521914436431	0.002323851504992676	0.002674875042805544	0.002771110370793946	0.00133684821043378	0.0017812072180250773	0.0013333567693013227	0.003994860396882654	0.002228120847158721	0.001335378853464842	0.004318266218947956	0.0013344408882074931	0.0013430216962289872	0.0013357071582332464	0.001335750398942875	0.0013386972676778385	0.0022269638930179727	0.0026704990363376558	0.002225996422807267	0.0017725477996490672	0.0022236974089235506	0.0013356657007293133	0.0017823491144657328	0.0013354238537544455	0.003126540943742487	0.003563176285113726	0.0017699125475003454	0.0022286054182393353	0.0013361591131901714	0.0013356657007293133	0.0017369384082955414	0.0041029926797628395	0.002232954179634481	0.003560937637032437	0.0029715491882886373	0.0017811198755803535	0.0013356657007293133	0.0013356657007293133	0.002766198160966589	0.004880820574568919	0.00377491920167511	0.00267288753524349	0.0028750125169763907	0.0013365526753998734
PGF	0.0023758408045662493	0.0026804717452237887	0.0022205880759897	0.0013330606186527907	0.0021283201022120933	0.0013336331472563402	0.0018527799293576867	0.0017834761947921214	0.005773174001980187	0.0022241919453576814	0.0016805522613034087	0.0026754023911159546	0.0017746550392975114	0.0026728600248891394	0.0035712657040494478	0.002222218912775532	0.0021254412728188726	0.0031155663387235594	0.0018497828888960261	0.0040152571262896015	0.0025484137799093765	0.004330612614445046	0.0017791152901899454	0.0017802541257511434	0.003119543460607937	0.004001410767222902	0.0032047102575676395	0.0014239618594189911	0.002315046468104179	0.0026725086752881146	0.0027619157690470337	0.0013352430746270169	0.0017837107370202927	0.0013355295693910153	0.003991056335057219	0.002229596796856758	0.0013344366961960848	0.004339087260183501	0.0013361586935147455	0.0013424527462015114	0.0013349040218925926	0.0013352433419773506	0.001340331127943212	0.00222533620354446	0.002670744489314655	0.002224656775386106	0.001774326495143698	0.002232137607470651	0.0013345239390718953	0.001780730367192503	0.0013335220584334854	0.00312392817320378	0.003562272354426865	0.001761757210666556	0.0022293033522295747	0.0013342181084883106	0.0013345239390718953	0.0017426231765083106	0.0040964330184677655	0.0022338419068612192	0.0035655884006271297	0.002987869727138544	0.0017805262647186406	0.0013345239390718953	0.0013345239390718953	0.0027592731920967487	0.004875059738518131	0.003782525403800421	0.0026671745014626765	0.0028839980531128553	0.0013349727951417786
SDC1	0.0023758272599117766	0.002680800539490261	0.00221231293415372	0.0013292630014710794	0.0021438902256211167	0.0013304384349722312	0.0018497904318672206	0.0017934447653273414	0.005758983492471897	0.002218788901970656	0.0016930119934583786	0.002676384168928977	0.0017689592246708575	0.0026648425774098085	0.0035815614991702408	0.0022159459187094947	0.0021364370261172994	0.0031137736202042137	0.0018444197012092204	0.004010269959912924	0.0025703318598148967	0.004337242707638429	0.001774037737133021	0.0017823451792009304	0.003122056751693273	0.004029501386046147	0.003195779799507561	0.0014198752100164195	0.0023139114863472733	0.002666061762046413	0.002756487563826916	0.0013313848540431775	0.0017835856858335836	0.001338997524794608	0.003989141279300432	0.0022273948206588505	0.001331514678305141	0.004352417871147711	0.0013343858250321233	0.0013433410984708886	0.001333023931447653	0.001333728536454089	0.0013399162162974995	0.0022206350712422247	0.002665537581201454	0.002220137592774166	0.0017676644923337796	0.0022425672114687514	0.0013309044552245776	0.0017759023421706503	0.0013295178058272744	0.0031170452128236837	0.0035545218315921204	0.0017572852107734071	0.0022262594170629766	0.001330535868453084	0.0013309044552245776	0.0017513256486143866	0.00408423047873479	0.0022346151172756056	0.0035705525942414124	0.0029996154807712693	0.0017765229794817297	0.0013309044552245776	0.0013309044552245776	0.0027648863245732487	0.00486229769586795	0.003806256766265417	0.002658872609324133	0.002906622833423309	0.0013311000244352266
PRKCB	0.0023757145790089837	0.002676822508117877	0.002221432141544726	0.001336033856931211	0.002135144450172305	0.0013321070500083053	0.0018737419342249298	0.001769829123222617	0.00577195361693161	0.0022216822410478947	0.0016875919107919312	0.002668404201602085	0.001770593255045845	0.0026652744424003755	0.0035511739724461647	0.002225147173130988	0.0021365540700302985	0.0031100224217932323	0.0018698997882768038	0.003997875812850361	0.002544500625499154	0.004337365406729459	0.001778144679409996	0.0017734074019922809	0.003110895018773807	0.00400049338862682	0.0032138356233421764	0.0014359719481107985	0.0023220742795972363	0.0026684181546250004	0.002770874252642683	0.001337573858505534	0.0017811526078786695	0.001328762726213337	0.003992803028591835	0.0022272951347017092	0.0013327179731247466	0.004334252308883567	0.001333576570653449	0.001333284212705626	0.0013327954045234292	0.0013335112223968818	0.0013349747124917662	0.002225666673265585	0.00266369624140916	0.0022246892867845147	0.0017709854238543684	0.002219930205844362	0.0013334053878764154	0.0017825090769969054	0.001333317656162206	0.003116219436197954	0.003558602161110277	0.0017707272497855247	0.0022300654287966642	0.001333212100533616	0.0013334053878764154	0.001762554411592194	0.0040999569576954005	0.002221781755657239	0.0035538355199048696	0.0030007360471894185	0.0017814215091408762	0.0013334053878764154	0.0013334053878764154	0.002757782375822591	0.004880863090709925	0.0037943566693214117	0.0026656006014336786	0.00290429430663429	0.0013336302826906811
FOS	0.0023756625755558826	0.002671214494271608	0.00222578902544388	0.0013364347666421086	0.0021351308906660807	0.0013339795268210019	0.001874739693059411	0.0017739615145530602	0.005770363001600514	0.002223365858950998	0.0016909769635956695	0.002671000493005065	0.0017701204346382464	0.0026630179754989322	0.0035569738837588336	0.0022260233501701513	0.0021363762242917034	0.003114160000054684	0.0018727710212601864	0.003998400039369148	0.0025291382252550123	0.004319872270325125	0.0017804726423819122	0.0017791847859712398	0.003114213945576123	0.004011877822391964	0.003219286093686509	0.0014397491405447975	0.002329570903877518	0.0026712928765465697	0.0027744296960124713	0.0013378702014462058	0.0017803938169923894	0.0013333688205643204	0.003995515632032353	0.002227073609256672	0.0013338155869270596	0.004313887141208929	0.0013324498105177266	0.0013355616441944735	0.0013337957968036149	0.0013341214613348472	0.0013360761463347812	0.0022269320153053907	0.0026643772251391694	0.0022253223724685595	0.0017700157188177796	0.002222026737664604	0.001333826361067254	0.0017826211124915379	0.0013339755951140109	0.0031176534240916444	0.003561101158340703	0.0017701035299893559	0.00222480842333236	0.0013345136310094635	0.001333826361067254	0.0017477993163044186	0.00410417875773832	0.0022240936731037727	0.003558204576491509	0.0029794580421767364	0.001780983778073139	0.001333826361067254	0.001333826361067254	0.002767955541154602	0.004879415120398288	0.0037829201181602532	0.0026701436823775267	0.002889657066211832	0.0013349970008538613
PF4V1	0.0023756042011852984	0.0027288433628412986	0.002174462634249502	0.001403521312606563	0.0021579567803129344	0.0013165008842238605	0.0018840908769704762	0.0017599012362508031	0.005744666005878735	0.0021982887004204	0.0016219488775892354	0.0027295907617637303	0.0017320566037310446	0.002715300568624825	0.003544704681226753	0.002275355584341849	0.0021565146326118357	0.003160381697139189	0.0017989681809013512	0.004022827159961927	0.0024756418348996392	0.0043346458811343	0.0017543804940392278	0.0017445702164402485	0.0031749451841230174	0.003980120804507057	0.0032409220075692922	0.001482624763855625	0.0023560447775869	0.002643349995011557	0.0028076148900533547	0.0014054395467709864	0.0018630364172261824	0.0013115171097496802	0.004004498631626964	0.0022999104808594725	0.0013175479109064742	0.004275957241449318	0.001321081548819125	0.0013069792603568214	0.0013202458840368685	0.0013190545986013198	0.0013469077082106113	0.002286916576380264	0.00267677829863032	0.0022892787700705746	0.0017312320207517212	0.002295376636279944	0.0013189619681933252	0.0018474527750023477	0.0013281954689308602	0.00318753117741897	0.0036079884633106415	0.0017124658306183135	0.00222419577648156	0.0013165707779156498	0.0013189619681933252	0.0016797436205597668	0.004108901728086903	0.002191523854219283	0.0036060693071613345	0.0029963728632486954	0.0018505209175435386	0.0013189619681933252	0.0013189619681933252	0.002698475015546244	0.004856837909442792	0.0036162305221513727	0.002626613021158216	0.002751233653855089	0.0013170234959528266
RUNX1	0.002375599953723075	0.0026725619688056923	0.00222544868515558	0.0013340400395882195	0.002124245883478476	0.0013347456201580699	0.001869510584348536	0.0017755700154008394	0.005772840603620245	0.0022244761265994358	0.0016825909928000766	0.002670208825176369	0.0017734989463315445	0.002666055350330485	0.003561135865695506	0.0022223835986608237	0.0021239463024366125	0.003112199186157034	0.0018686842286988515	0.0040066852936214755	0.002539039207463373	0.004328484214813621	0.0017806686882322793	0.0017769182290275796	0.003112223459801019	0.004000899895715777	0.0032178854411783887	0.0014371893553776244	0.002325059589041533	0.0026723415883966053	0.0027730662220216127	0.0013355758821685002	0.0017798530128213183	0.0013320256445081813	0.003990413896178777	0.0022272628958760468	0.0013338466038638394	0.004326349476097164	0.0013341700022438318	0.0013378933845624385	0.0013345917848065646	0.0013345135597522026	0.0013381652783386374	0.0022250708759016823	0.0026661445086459622	0.0022237770435709187	0.0017733120876831602	0.0022225530492365605	0.0013339334668085105	0.001780577996185714	0.0013336747371103096	0.0031189846328230145	0.003560186382349732	0.0017667774304693758	0.0022273171516018603	0.001334672678855023	0.0013339334668085105	0.001755548337374868	0.004107182894940964	0.0022277515658609983	0.003556944071108928	0.0029848939978821174	0.001779161729469102	0.0013339334668085105	0.0013339334668085105	0.002767562950582024	0.004879497983211725	0.0037819394012073154	0.002671896645261533	0.0028859870788420887	0.0013355822338554757
NOS3	0.0023755919791093455	0.0026747028433944824	0.0022242792646711873	0.0013356266377995206	0.002131773089872747	0.001334103685370765	0.0018660240471066434	0.0017779122799093578	0.005773738874909886	0.00222468833935539	0.0016847816750892408	0.0026727372004515665	0.0017713437444161952	0.002667992459177505	0.003563416091584945	0.002226418081838389	0.0021313166232601608	0.003114710313360164	0.0018630469481359245	0.004003065115281099	0.0025354929108724203	0.00432409392316506	0.0017802465341995035	0.0017784777936383066	0.0031164012050530444	0.00400220621767665	0.003211924541780307	0.0014319964193345515	0.0023207029914337363	0.0026726880969527326	0.002769255832924564	0.0013375537007533555	0.001783095993979151	0.001332556417010172	0.0039951713514907155	0.002229223791146594	0.0013346911891735235	0.0043228102555013465	0.001334446457417488	0.0013365550928795382	0.0013347842779231954	0.0013350376321908046	0.0013382430964058744	0.0022271853588417432	0.0026651460719522733	0.002226443977280341	0.0017715919507026734	0.00222680824368044	0.0013350619215390393	0.0017829072907851898	0.0013344679355381589	0.0031211879446442336	0.0035629834053211673	0.0017685938425798095	0.0022280315293959053	0.0013348851223793602	0.0013350619215390393	0.0017420218393163153	0.004098583872536323	0.002226628708537046	0.0035628045079146072	0.0029814143019896463	0.0017821946793871199	0.0013350619215390393	0.0013350619215390393	0.0027624678032120474	0.004879139058816664	0.00377773516969641	0.0026687343606116693	0.002884669411641185	0.001335231426849949
NFATC2	0.002375547931588098	0.002671383694181915	0.0022303440961953047	0.0013382866197144535	0.0021199831637370233	0.0013362805128118765	0.0018732926957364567	0.0017719251193584094	0.005783334106527517	0.002227255317833421	0.0016769795995592838	0.002670451748060971	0.0017735149686146398	0.0026661900328436732	0.0035615384229751726	0.0022290223240472146	0.002122356784896573	0.003114433193809781	0.0018728070520136386	0.004000803941536136	0.0025209368979780783	0.004323888719384314	0.0017837385020399593	0.0017782640004990254	0.0031141100717675643	0.003987269741880632	0.003220414282328852	0.0014375134122807276	0.002325639691277645	0.00267600447172681	0.002774118061627194	0.0013389900660003662	0.001781428731773554	0.0013315293546572544	0.003997641543998814	0.002233406881316114	0.0013358236664657824	0.004309062485338254	0.0013340526093186238	0.0013347987444118008	0.0013361522693389044	0.0013363059639948046	0.0013378602804206313	0.002229041912019045	0.0026655820295503037	0.0022280389264562233	0.0017737701980997211	0.002219509282783393	0.0013363384832631034	0.001784607262167261	0.0013365353857433821	0.003121710127879075	0.0035654267731044967	0.0017739734091618469	0.002228799814231006	0.0013372208314994744	0.0013363384832631034	0.0017396073067754462	0.0041063541294370075	0.002224924627446825	0.0035587524778217844	0.0029729951825312427	0.0017830390582758851	0.0013363384832631034	0.0013363384832631034	0.0027644994797047413	0.004892366459771013	0.003762713470360819	0.002675736575532534	0.0028708887325081763	0.0013377739809745856
THBS3	0.0023754942715774993	0.0026896189160675443	0.0022053242944689395	0.0013260095424278565	0.0021437839959151006	0.0013293527900066927	0.0018205975115228629	0.0018358064277783773	0.0057309251162541725	0.0022191819202602046	0.001665801019959529	0.0026956561290254945	0.001750743766376326	0.0026589562524753745	0.003663908301227651	0.002214672055171341	0.0021044255029930192	0.003126842283071818	0.0018122929104866907	0.004010181303637199	0.0025752188093142296	0.004326482091080497	0.001770560283713325	0.0017989745876535051	0.0031681537161413423	0.0040524514524874185	0.0031879344608475397	0.0014094416855730315	0.002314866118335221	0.0026789321732793732	0.002748022153927386	0.0013295365952493302	0.0018160041300025692	0.001353362037587056	0.003987211424765449	0.002259810216823225	0.0013329491873064145	0.004360244204151664	0.001338057623002665	0.0013465084349079436	0.0013328887495791814	0.0013349651135532525	0.0013653281373550705	0.0022201896843468453	0.0026480919151897968	0.002220603805289381	0.0017487377417093075	0.002287921364983016	0.0013315041912109016	0.0017747316746618434	0.0013287555394915212	0.0031316818770153157	0.003559228018531839	0.0017346239774770073	0.0022385932107467517	0.001329288072551124	0.0013315041912109016	0.0017024750821433773	0.004073747844546992	0.002243274113481484	0.003615360961424324	0.00296852382570797	0.0017774724770891364	0.0013315041912109016	0.0013315041912109016	0.002793149254509725	0.00482647655883924	0.003729595441573236	0.002654018728386681	0.0028293947106793746	0.0013306629394431722
BNC2	0.002375475951069476	0.002694583809757239	0.002165926134954576	0.00130587003350799	0.0022000821185775873	0.0013166790326633742	0.0017866589554218913	0.0018456149798589077	0.005697729722943689	0.002197426584966095	0.0017376014325096072	0.002693262811442985	0.0017360771871268994	0.0026321340558275834	0.003650037665009572	0.0021697570865668496	0.0021636663781978327	0.003098267209829959	0.0017776192080215328	0.004108313209067724	0.002666583592026869	0.00429526130729556	0.0017501113528276926	0.0018053685122059852	0.0031424220902999817	0.004231543547553074	0.003229123789640659	0.0013803552767175946	0.002286308978083361	0.002645793424018299	0.002711582058911885	0.001304543704638399	0.0017834828700012105	0.0013549399328108955	0.003965799098218434	0.0022224208513255987	0.0013194121534240006	0.004455413968244468	0.0013444044887603087	0.0013692860566045964	0.0013236771277365688	0.0013221611137277127	0.001351502124337618	0.0021903107722271577	0.002638493685246524	0.0021988658051195734	0.0017300633532819386	0.002291830843672976	0.0013158035648828865	0.001746120103441687	0.0013106461309501972	0.003190542537362325	0.0035952338656297564	0.0017070073264369974	0.0022207987913366893	0.001313856502251666	0.0013158035648828865	0.001767048754389931	0.004102513892686499	0.0022576362960497853	0.0036066135567821094	0.002944536490060293	0.001750447333110022	0.0013158035648828865	0.0013158035648828865	0.0027760384118986608	0.0047602097293315245	0.003834295924211665	0.002637352151215814	0.00289135854990737	0.0013194764730679435
PFKM	0.0023753995070003274	0.0026650968156063364	0.00225240535628495	0.0013463008073119793	0.002102531303759316	0.001342248579540143	0.001882024749355048	0.0017692761066793194	0.0057812661650746295	0.0022348340746252463	0.0016633512994336116	0.0026665283469756644	0.0017672268423730465	0.002655341619979989	0.0035546631619424594	0.0022491427109362066	0.0021113611581160536	0.0031190812234620853	0.0018850326780463433	0.003979199437410803	0.00249468067925725	0.004307112106600451	0.0017922845257287733	0.001784899972711329	0.003115169174560161	0.003958732242104718	0.003229942467786385	0.0014449691668600635	0.0023318253069547546	0.002684913969978497	0.0027809771462128864	0.001347041631352242	0.001782526382247997	0.0013306926144569908	0.0040080996760924244	0.0022316290839224924	0.0013415915518732598	0.0042680669416107	0.0013340780183074062	0.0013312922991725678	0.0013398719777698005	0.0013401025030321892	0.0013357951055483152	0.0022382312506610924	0.002665338126317862	0.0022380803855014462	0.0017687829374671532	0.0022147886127715007	0.0013418598009701018	0.0017926904558961676	0.0013432858366284831	0.003117384426490846	0.0035805898611428327	0.0017879120705197391	0.002228322174811692	0.0013445153842156922	0.0013418598009701018	0.0017194639557983982	0.004101119770471636	0.0022199234395475823	0.0035687293502579646	0.002954431889676024	0.0017907303582448586	0.0013418598009701018	0.0013418598009701018	0.002775880500319308	0.004895250120164322	0.003738557355303672	0.0026884828848320465	0.002851831836728774	0.0013429963213185533
BCL10	0.0023753684094577686	0.0026756771328699967	0.002238489412747986	0.0013438474376631295	0.0021069997040513754	0.0013405257929307796	0.0018780636013211566	0.0017693673745748481	0.0057847209319121995	0.0022339680194583974	0.0016641786081556039	0.0026725500329572256	0.0017686742407976449	0.0026598704096014764	0.003558106853090633	0.002237288054838998	0.002113277227209316	0.003119670042161441	0.0018790202394464719	0.003993799231637822	0.0024977640175302697	0.004310614009770404	0.0017906257820121038	0.0017784494010049643	0.003118536980712121	0.0039647010447017355	0.0032265426458751513	0.0014391100559471364	0.0023280863660823927	0.0026845266810381066	0.002779074443361115	0.00134514525822741	0.0017848144606977309	0.0013311057177271312	0.004007926189310254	0.0022345889666034423	0.0013399188687173366	0.0042856825482806985	0.0013356158138602306	0.0013356835570087345	0.0013397130331570827	0.0013402625428402199	0.0013391360657332484	0.0022370767047956426	0.0026617544565000944	0.0022357532241011726	0.0017694163319677454	0.0022176687859968747	0.0013407010880523312	0.001791886435573669	0.0013419303248439589	0.003125513815019969	0.0035767172283150844	0.0017834772158972726	0.002233798601589735	0.0013418179751807586	0.0013407010880523312	0.0017190995334794837	0.004104866754652397	0.0022266518278594985	0.0035628088696913578	0.002957088212301027	0.0017890511172992964	0.0013407010880523312	0.0013407010880523312	0.0027622624925833354	0.004896940501139829	0.0037335018699304577	0.0026848479527201647	0.0028413214940458936	0.001342013786724229
NFKBIA	0.0023753616026110876	0.0026699550372618684	0.002229092996526797	0.0013351779746408716	0.0021329557171079127	0.0013350764316029267	0.001872907624883207	0.001773697136484035	0.005772250637646532	0.0022254431794462735	0.0016918569332921884	0.0026723630113486283	0.0017703545245091074	0.002661660574687689	0.0035583252729982813	0.0022258001333389944	0.0021343535647925416	0.0031158409070766177	0.0018728848473314266	0.003998053745891137	0.0025251389680948674	0.004317604336577977	0.0017818358537759359	0.0017797482593256587	0.0031144921217698034	0.004005732221364806	0.0032171413559576026	0.0014362147352617106	0.0023265898415955727	0.0026737470785402435	0.0027722676032808052	0.0013365916244640257	0.0017799493145943075	0.0013336236833208592	0.003997512171374114	0.0022268176381962557	0.0013349732553242506	0.004312665833833622	0.0013335124687896742	0.001334986567976408	0.001335221711703401	0.001335315058214752	0.00133736630022373	0.002226233413014871	0.002661242118469053	0.0022252838727494163	0.001770517984057043	0.002219983173147322	0.001335312033323976	0.0017818626576115981	0.0013352257379872774	0.0031174083818871746	0.0035621397358210514	0.0017733103134520444	0.002227309670335771	0.0013358539441166908	0.001335312033323976	0.0017420562714268422	0.004101277515400193	0.0022244453664124753	0.0035573857315647555	0.002977117109673963	0.0017805902813553536	0.001335312033323976	0.001335312033323976	0.002765615419461889	0.004881258429581303	0.0037773866876094795	0.002671738089169197	0.0028855019034134547	0.0013362219873345408
NFKB1	0.002375333112094083	0.0026682778685466605	0.002227856223645179	0.0013355517348269301	0.0021207454969925433	0.0013358081993820178	0.0018869465123909864	0.001773033517073	0.005773141875667223	0.002225676300847201	0.0016774233435961278	0.002667172982772002	0.0017722533838656844	0.002661520392653573	0.0035566685958807673	0.002226085309357282	0.002121469505306042	0.003111653316768109	0.001887215730880364	0.00399540797067088	0.0025212367350285823	0.004314629728366001	0.0017825606835476392	0.0017774820307919113	0.0031118548088398764	0.004001442490805889	0.003229681987072905	0.0014495484198675465	0.0023369417916489113	0.0026739086228545297	0.0027857213389919865	0.0013367214182990054	0.0017801848241450079	0.0013307615938226481	0.0039961215848017435	0.0022258908226423326	0.001334695194624873	0.004305113743184568	0.0013325994216707995	0.0013339884579284386	0.0013356721276720012	0.0013350009885166015	0.0013363825336074279	0.002227010855665836	0.0026621956364174908	0.0022259240725139014	0.0017723601569832094	0.0022180067129632087	0.0013348550894161306	0.0017816820298684683	0.0013350626924822008	0.0031155846124886013	0.0035622041858792038	0.0017740147523171343	0.002225866983728903	0.0013355900179083215	0.0013348550894161306	0.001753115978125239	0.0041143882923392	0.0022239690681090224	0.0035559726008154093	0.0029714123538464804	0.0017802000848177817	0.0013348550894161306	0.0013348550894161306	0.0027789232282933807	0.0048835828940301685	0.003764594319153736	0.002672125229726611	0.0028721986167344073	0.001335862503859553
EGF	0.002375294184726514	0.002667508611707413	0.002212909337463517	0.0013290285727109875	0.0021453002837203018	0.0013285996306774065	0.0018623797830167362	0.0018005241257735242	0.005759695881800248	0.0022155178666658586	0.001699449524686023	0.002666773203619045	0.0017700951570823805	0.002662845517854731	0.0035791781485837617	0.0022149739243391307	0.002143336169272556	0.0031056416400498084	0.0018586820853036226	0.003995913321022657	0.0025831492883417045	0.00433407924903107	0.001772654839676869	0.0017758693256322872	0.0031082785531806613	0.004044372817177089	0.003199648349399071	0.0014265602879934918	0.0023159153320992205	0.0026623005696710302	0.0027589842546965754	0.001330922289774442	0.0017760047336007323	0.0013325955186830984	0.003985869437281418	0.002219960963197786	0.001329653625013492	0.004340786695007267	0.0013308477154467782	0.00133378325839755	0.0013299263394384278	0.0013310857820812315	0.0013344220454449885	0.002217952814938438	0.002660051796573873	0.0022165337209508955	0.0017691530279268493	0.0022477670085963995	0.0013293441270348198	0.0017746977233571016	0.0013282715254055418	0.003110108163098461	0.0035477532326062163	0.001763743507773416	0.0022194253042823672	0.00132927236002865	0.0013293441270348198	0.0017637158412119702	0.004089047796057122	0.002220844643650445	0.003576467305657518	0.002999950996300194	0.00177426083731155	0.0013293441270348198	0.0013293441270348198	0.0027810157636421963	0.004866511955076811	0.003812437235498625	0.002656950110133997	0.0029214796356247237	0.0013297800613973375
CEBPB	0.0023752920587187002	0.002672381739554048	0.0022319975499815853	0.0013375356881167337	0.002117972546430438	0.0013378830091852745	0.0018738461719842805	0.0017760514874578949	0.005774275560530809	0.0022291859077157835	0.0016755520565948547	0.0026700496887120174	0.0017711129014785355	0.002662771344664632	0.0035620296065027525	0.002229552109443609	0.0021188552533309567	0.0031155261174028773	0.001874616145093933	0.0039982383004143396	0.0025189741582821628	0.004313693550357512	0.0017851409924940255	0.0017789264427583527	0.0031153489058684076	0.003990132941799297	0.003222555733418017	0.0014397119214842836	0.002327981666683492	0.002678034943018663	0.0027770754555658922	0.0013389789990796385	0.001782318957999212	0.001332064448004929	0.003997023630899707	0.0022288449684729358	0.001337424450645776	0.004304814269594172	0.0013353746058310991	0.001337024435803903	0.0013376295258335294	0.0013374897643638394	0.0013385960802394222	0.0022295941647997577	0.002662865632401643	0.0022286847160035393	0.0017714926042034379	0.002221253127886998	0.0013377557735673939	0.0017846062584432546	0.001337864764892407	0.003121019881763622	0.003566847817256654	0.0017736940711970872	0.0022292437246045245	0.00133841196239875	0.0013377557735673939	0.001736169253816098	0.004104530662787605	0.0022272122599866677	0.003561497445338322	0.002967431894438484	0.0017831964576261047	0.0013377557735673939	0.0013377557735673939	0.002770833310692165	0.0048825713446941955	0.003756788164855622	0.002676580871501505	0.0028637505445142197	0.0013386860468432118
INS	0.002375243562832831	0.002666718066579172	0.002216603712062803	0.0013320636342758721	0.0021361362980138678	0.0013301764305563635	0.001864309731739862	0.0017750610644227192	0.005763174594845787	0.002218259607708845	0.0016887611065858894	0.0026671287389483603	0.0017672837081834359	0.0026630763910659174	0.0035542214925523095	0.0022200848446508707	0.0021351643838720125	0.003107606634305932	0.0018598037661562371	0.003992909669923055	0.002578527794780865	0.004359635316701586	0.0017744516889350503	0.0017735125126199427	0.003109110357794797	0.004005492737446229	0.0032037064258032127	0.0014294997906785074	0.002315946600132089	0.002664069779048679	0.002762605129390832	0.0013341269645253842	0.0017791207338549574	0.0013296981568349823	0.003987040395008499	0.002223894733782279	0.001330822585196759	0.004360056416149341	0.0013335799192404425	0.0013311213312590315	0.0013308988859953696	0.0013311901884853234	0.001334154580715575	0.002221451241946409	0.0026571927824764123	0.002220824989729371	0.0017674389170505888	0.002223999322035173	0.0013310280006741868	0.001778193656406766	0.0013301348878834555	0.003113054426884461	0.00355303027076444	0.0017647342340762825	0.002221447575687215	0.001330661567608951	0.0013310280006741868	0.0017857530503177415	0.004088819924416623	0.002219301444769724	0.0035544903783383507	0.0030224937093462647	0.0017778665360977414	0.0013310280006741868	0.0013310280006741868	0.002756679578254141	0.004868554716217499	0.003821512289808753	0.002660337902886986	0.002933231776860457	0.0013309253149085955
